ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,banner_position,coord_norm
738592,936,109850,45-49,F,16,top,"(51,16)"
738593,936,109850,45-49,F,16,top,"(43,10)"
738593,936,109850,45-49,F,16,top,"(69,11)"
738593,936,109850,45-49,F,16,top,"(56,10)"
738593,936,109850,45-49,F,16,top,"(54,18)"
738593,936,109850,45-49,F,16,top,"(48,13)"
738593,936,109850,45-49,F,16,top,"(56,12)"
738593,936,109850,45-49,F,16,top,"(37,16)"
738593,936,109850,45-49,F,16,top,"(56,10)"
738593,936,109850,45-49,F,16,top,"(51,15)"
738593,936,109850,45-49,F,16,top,"(42,10)"
738593,936,109850,45-49,F,16,top,"(41,13)"
738593,936,109850,45-49,F,16,top,"(45,17)"
738593,936,109850,45-49,F,16,top,"(57,13)"
738593,936,109850,45-49,F,16,top,"(41,13)"
738593,936,109850,45-49,F,16,top,"(50,12)"
738593,936,109850,45-49,F,16,top,"(45,13)"
738593,936,109850,45-49,F,16,top,"(42,15)"
738593,936,109850,45-49,F,16,top,"(47,14)"
738593,936,109850,45-49,F,16,top,"(58,14)"
738593,936,109850,45-49,F,16,top,"(56,12)"
738593,936,109850,45-49,F,16,top,"(57,11)"
738593,936,109850,45-49,F,16,top,"(52,14)"
738593,936,109850,45-49,F,16,top,"(30,13)"
738593,936,109850,45-49,F,16,top,"(24,14)"
738593,936,109850,45-49,F,16,top,"(52,13)"
738593,936,109850,45-49,F,16,top,"(43,10)"
738593,936,109850,45-49,F,16,top,"(52,11)"
738598,936,109851,45-49,F,18,top,"(52,13)"
738598,936,109851,45-49,F,18,top,"(44,12)"
738598,936,109851,45-49,F,18,top,"(29,10)"
738598,936,109851,45-49,F,18,top,"(61,10)"
738637,936,109857,45-49,F,24,top,"(43,11)"
738648,936,109859,45-49,F,26,top,"(62,14)"
738648,936,109859,45-49,F,26,top,"(49,13)"
738648,936,109859,45-49,F,26,top,"(48,10)"
738648,936,109859,45-49,F,26,top,"(53,17)"
738648,936,109859,45-49,F,26,top,"(63,15)"
738648,936,109859,45-49,F,26,top,"(54,11)"
738648,936,109859,45-49,F,26,top,"(51,14)"
738648,936,109859,45-49,F,26,top,"(62,16)"
738648,936,109859,45-49,F,26,top,"(63,13)"
738648,936,109859,45-49,F,26,top,"(60,10)"
738648,936,109859,45-49,F,26,top,"(46,10)"
738648,936,109859,45-49,F,26,top,"(50,14)"
738648,936,109859,45-49,F,26,top,"(69,14)"
738648,936,109859,45-49,F,26,top,"(40,12)"
738648,936,109859,45-49,F,26,top,"(30,12)"
738648,936,109859,45-49,F,26,top,"(35,11)"
738648,936,109859,45-49,F,26,top,"(39,15)"
738648,936,109859,45-49,F,26,top,"(48,13)"
738648,936,109859,45-49,F,26,top,"(59,10)"
738648,936,109859,45-49,F,26,top,"(54,16)"
738648,936,109859,45-49,F,26,top,"(58,10)"
738648,936,109859,45-49,F,26,top,"(58,11)"
738648,936,109859,45-49,F,26,top,"(59,11)"
738648,936,109859,45-49,F,26,top,"(45,15)"
738648,936,109859,45-49,F,26,top,"(46,12)"
738648,936,109859,45-49,F,26,top,"(44,12)"
738648,936,109859,45-49,F,26,top,"(33,10)"
738648,936,109859,45-49,F,26,top,"(44,15)"
738648,936,109859,45-49,F,26,top,"(49,10)"
738648,936,109859,45-49,F,26,top,"(69,14)"
738648,936,109859,45-49,F,26,top,"(51,10)"
738648,936,109859,45-49,F,26,top,"(53,10)"
738648,936,109859,45-49,F,26,top,"(54,12)"
738648,936,109859,45-49,F,26,top,"(52,12)"
738648,936,109859,45-49,F,26,top,"(46,11)"
738648,936,109859,45-49,F,26,top,"(35,14)"
738648,936,109859,45-49,F,26,top,"(62,12)"
738648,936,109859,45-49,F,26,top,"(44,15)"
747212,936,110836,30-34,M,10,top,"(54,11)"
747212,936,110836,30-34,M,10,top,"(48,9)"
747222,936,110838,30-34,M,16,top,"(45,10)"
747222,936,110838,30-34,M,16,top,"(46,10)"
747223,936,110838,30-34,M,16,top,"(40,14)"
747362,936,110861,35-39,M,15,top,"(53,15)"
747369,936,110862,35-39,M,16,top,"(65,15)"
747369,936,110862,35-39,M,16,top,"(40,13)"
747401,936,110867,35-39,M,22,top,"(57,9)"
747489,936,110882,40-44,M,2,top,"(55,11)"
747489,936,110882,40-44,M,2,top,"(53,8)"
747514,936,110886,40-44,M,16,top,"(38,11)"
747514,936,110886,40-44,M,16,top,"(28,14)"
747514,936,110886,40-44,M,16,top,"(60,12)"
747645,936,110908,45-49,M,10,top,"(45,10)"
747645,936,110908,45-49,M,10,top,"(48,16)"
747645,936,110908,45-49,M,10,top,"(53,13)"
747659,936,110910,45-49,M,16,top,"(52,11)"
747659,936,110910,45-49,M,16,top,"(39,10)"
747791,936,110932,30-34,F,10,top,"(51,14)"
747791,936,110932,30-34,F,10,top,"(41,13)"
747791,936,110932,30-34,F,10,top,"(50,16)"
747791,936,110932,30-34,F,10,top,"(42,14)"
747791,936,110932,30-34,F,10,top,"(55,16)"
747791,936,110932,30-34,F,10,top,"(40,12)"
747791,936,110932,30-34,F,10,top,"(53,14)"
747791,936,110932,30-34,F,10,top,"(37,13)"
747795,936,110933,30-34,F,15,top,"(53,12)"
747795,936,110933,30-34,F,15,top,"(44,12)"
747798,936,110934,30-34,F,16,top,"(62,11)"
747798,936,110934,30-34,F,16,top,"(46,11)"
747798,936,110934,30-34,F,16,top,"(40,12)"
747798,936,110934,30-34,F,16,top,"(39,10)"
747798,936,110934,30-34,F,16,top,"(40,13)"
747828,936,110939,30-34,F,22,top,"(60,10)"
747828,936,110939,30-34,F,22,top,"(54,9)"
747828,936,110939,30-34,F,22,top,"(54,13)"
747828,936,110939,30-34,F,22,top,"(45,13)"
747828,936,110939,30-34,F,22,top,"(59,12)"
747828,936,110939,30-34,F,22,top,"(29,11)"
747828,936,110939,30-34,F,22,top,"(43,12)"
747828,936,110939,30-34,F,22,top,"(32,14)"
747828,936,110939,30-34,F,22,top,"(50,11)"
747828,936,110939,30-34,F,22,top,"(46,12)"
747852,936,110943,30-34,F,26,top,"(60,13)"
747852,936,110943,30-34,F,26,top,"(55,15)"
747852,936,110943,30-34,F,26,top,"(57,11)"
747859,936,110944,30-34,F,27,top,"(28,12)"
747859,936,110944,30-34,F,27,top,"(46,11)"
747859,936,110944,30-34,F,27,top,"(55,11)"
747859,936,110944,30-34,F,27,top,"(48,9)"
747859,936,110944,30-34,F,27,top,"(49,12)"
747991,936,110966,35-39,F,25,top,"(33,13)"
747991,936,110966,35-39,F,25,top,"(51,12)"
748000,936,110967,35-39,F,26,top,"(46,11)"
748000,936,110967,35-39,F,26,top,"(48,14)"
748007,936,110968,35-39,F,27,top,"(64,12)"
748007,936,110968,35-39,F,27,top,"(46,11)"
748014,936,110970,35-39,F,29,top,"(34,13)"
748014,936,110970,35-39,F,29,top,"(58,13)"
748014,936,110970,35-39,F,29,top,"(36,16)"
748014,936,110970,35-39,F,29,top,"(40,12)"
748086,936,110982,40-44,F,16,top,"(62,12)"
748086,936,110982,40-44,F,16,top,"(41,14)"
748086,936,110982,40-44,F,16,top,"(52,11)"
748086,936,110982,40-44,F,16,top,"(65,13)"
748086,936,110982,40-44,F,16,top,"(47,11)"
748086,936,110982,40-44,F,16,top,"(41,13)"
748086,936,110982,40-44,F,16,top,"(57,13)"
748086,936,110982,40-44,F,16,top,"(46,12)"
748087,936,110982,40-44,F,16,top,"(39,11)"
748087,936,110982,40-44,F,16,top,"(31,12)"
748087,936,110982,40-44,F,16,top,"(37,11)"
748087,936,110982,40-44,F,16,top,"(49,12)"
748087,936,110982,40-44,F,16,top,"(43,10)"
748087,936,110982,40-44,F,16,top,"(39,12)"
748087,936,110982,40-44,F,16,top,"(50,14)"
748089,936,110982,40-44,F,16,top,"(49,15)"
748089,936,110982,40-44,F,16,top,"(48,11)"
748089,936,110982,40-44,F,16,top,"(30,12)"
748089,936,110982,40-44,F,16,top,"(35,15)"
748089,936,110982,40-44,F,16,top,"(56,17)"
748089,936,110982,40-44,F,16,top,"(50,10)"
748089,936,110982,40-44,F,16,top,"(44,14)"
748089,936,110982,40-44,F,16,top,"(41,11)"
748089,936,110982,40-44,F,16,top,"(39,12)"
748091,936,110982,40-44,F,16,top,"(49,16)"
748091,936,110982,40-44,F,16,top,"(35,10)"
748091,936,110982,40-44,F,16,top,"(27,10)"
748091,936,110982,40-44,F,16,top,"(39,12)"
748091,936,110982,40-44,F,16,top,"(49,11)"
748091,936,110982,40-44,F,16,top,"(51,11)"
748091,936,110982,40-44,F,16,top,"(43,11)"
748091,936,110982,40-44,F,16,top,"(49,12)"
748091,936,110982,40-44,F,16,top,"(39,13)"
748091,936,110982,40-44,F,16,top,"(64,16)"
748225,936,111005,45-49,F,15,top,"(52,10)"
748225,936,111005,45-49,F,15,top,"(59,18)"
748225,936,111005,45-49,F,15,top,"(46,12)"
748225,936,111005,45-49,F,15,top,"(38,14)"
748225,936,111005,45-49,F,15,top,"(64,12)"
748230,936,111006,45-49,F,16,top,"(71,12)"
748230,936,111006,45-49,F,16,top,"(59,11)"
748230,936,111006,45-49,F,16,top,"(51,12)"
748230,936,111006,45-49,F,16,top,"(38,14)"
748230,936,111006,45-49,F,16,top,"(42,12)"
748230,936,111006,45-49,F,16,top,"(57,12)"
748230,936,111006,45-49,F,16,top,"(50,10)"
748230,936,111006,45-49,F,16,top,"(48,13)"
748230,936,111006,45-49,F,16,top,"(40,14)"
748230,936,111006,45-49,F,16,top,"(57,13)"
748230,936,111006,45-49,F,16,top,"(35,9)"
748230,936,111006,45-49,F,16,top,"(43,13)"
748230,936,111006,45-49,F,16,top,"(38,11)"
748230,936,111006,45-49,F,16,top,"(65,13)"
748230,936,111006,45-49,F,16,top,"(44,10)"
748230,936,111006,45-49,F,16,top,"(45,14)"
748230,936,111006,45-49,F,16,top,"(55,14)"
748230,936,111006,45-49,F,16,top,"(42,10)"
748230,936,111006,45-49,F,16,top,"(45,15)"
748230,936,111006,45-49,F,16,top,"(27,12)"
748230,936,111006,45-49,F,16,top,"(47,14)"
748231,936,111006,45-49,F,16,top,"(48,13)"
748231,936,111006,45-49,F,16,top,"(44,11)"
748231,936,111006,45-49,F,16,top,"(48,11)"
748231,936,111006,45-49,F,16,top,"(40,10)"
748231,936,111006,45-49,F,16,top,"(50,13)"
748231,936,111006,45-49,F,16,top,"(45,15)"
748233,936,111006,45-49,F,16,top,"(48,10)"
748233,936,111006,45-49,F,16,top,"(59,14)"
748233,936,111006,45-49,F,16,top,"(35,13)"
748233,936,111006,45-49,F,16,top,"(53,10)"
748233,936,111006,45-49,F,16,top,"(56,11)"
748233,936,111006,45-49,F,16,top,"(35,10)"
748233,936,111006,45-49,F,16,top,"(43,12)"
748233,936,111006,45-49,F,16,top,"(47,9)"
748233,936,111006,45-49,F,16,top,"(60,12)"
748233,936,111006,45-49,F,16,top,"(37,15)"
748233,936,111006,45-49,F,16,top,"(58,10)"
748233,936,111006,45-49,F,16,top,"(30,14)"
748233,936,111006,45-49,F,16,top,"(37,14)"
748233,936,111006,45-49,F,16,top,"(46,13)"
748233,936,111006,45-49,F,16,top,"(52,12)"
748233,936,111006,45-49,F,16,top,"(49,10)"
748233,936,111006,45-49,F,16,top,"(62,15)"
748233,936,111006,45-49,F,16,top,"(34,15)"
748233,936,111006,45-49,F,16,top,"(42,13)"
748235,936,111006,45-49,F,16,top,"(43,12)"
748235,936,111006,45-49,F,16,top,"(55,14)"
748235,936,111006,45-49,F,16,top,"(69,13)"
748235,936,111006,45-49,F,16,top,"(35,11)"
748235,936,111006,45-49,F,16,top,"(35,13)"
748235,936,111006,45-49,F,16,top,"(46,14)"
748235,936,111006,45-49,F,16,top,"(39,12)"
748235,936,111006,45-49,F,16,top,"(55,13)"
748235,936,111006,45-49,F,16,top,"(34,15)"
748235,936,111006,45-49,F,16,top,"(37,10)"
748235,936,111006,45-49,F,16,top,"(45,11)"
748235,936,111006,45-49,F,16,top,"(37,13)"
748235,936,111006,45-49,F,16,top,"(41,14)"
748235,936,111006,45-49,F,16,top,"(40,12)"
748235,936,111006,45-49,F,16,top,"(65,10)"
748235,936,111006,45-49,F,16,top,"(45,11)"
748235,936,111006,45-49,F,16,top,"(42,15)"
748235,936,111006,45-49,F,16,top,"(35,11)"
748235,936,111006,45-49,F,16,top,"(47,10)"
748235,936,111006,45-49,F,16,top,"(54,12)"
748235,936,111006,45-49,F,16,top,"(51,13)"
748235,936,111006,45-49,F,16,top,"(62,15)"
748235,936,111006,45-49,F,16,top,"(47,14)"
748235,936,111006,45-49,F,16,top,"(50,12)"
748235,936,111006,45-49,F,16,top,"(52,18)"
748294,936,111016,45-49,F,27,top,"(35,10)"
748294,936,111016,45-49,F,27,top,"(44,14)"
748294,936,111016,45-49,F,27,top,"(66,13)"
748294,936,111016,45-49,F,27,top,"(60,11)"
748294,936,111016,45-49,F,27,top,"(43,12)"
748294,936,111016,45-49,F,27,top,"(34,12)"
748294,936,111016,45-49,F,27,top,"(58,16)"
748294,936,111016,45-49,F,27,top,"(46,11)"
748294,936,111016,45-49,F,27,top,"(40,12)"
748294,936,111016,45-49,F,27,top,"(48,10)"
748294,936,111016,45-49,F,27,top,"(70,10)"
748294,936,111016,45-49,F,27,top,"(52,14)"
748294,936,111016,45-49,F,27,top,"(52,11)"
748294,936,111016,45-49,F,27,top,"(56,16)"
748294,936,111016,45-49,F,27,top,"(65,14)"
748294,936,111016,45-49,F,27,top,"(50,12)"
748294,936,111016,45-49,F,27,top,"(67,10)"
748294,936,111016,45-49,F,27,top,"(44,12)"
748294,936,111016,45-49,F,27,top,"(46,11)"
748294,936,111016,45-49,F,27,top,"(63,12)"
748294,936,111016,45-49,F,27,top,"(44,10)"
748294,936,111016,45-49,F,27,top,"(41,14)"
748294,936,111016,45-49,F,27,top,"(40,11)"
748294,936,111016,45-49,F,27,top,"(31,11)"
748295,936,111016,45-49,F,27,top,"(52,11)"
748295,936,111016,45-49,F,27,top,"(41,13)"
748295,936,111016,45-49,F,27,top,"(62,14)"
748303,936,111018,45-49,F,29,top,"(35,11)"
748303,936,111018,45-49,F,29,top,"(53,13)"
748314,936,111020,45-49,F,31,top,"(31,12)"
748314,936,111020,45-49,F,31,top,"(46,13)"
748314,936,111020,45-49,F,31,top,"(37,14)"
748314,936,111020,45-49,F,31,top,"(64,11)"
776322,936,115485,45-49,F,16,top,"(62,10)"
776322,936,115485,45-49,F,16,top,"(54,12)"
776322,936,115485,45-49,F,16,top,"(54,15)"
776322,936,115485,45-49,F,16,top,"(57,10)"
776322,936,115485,45-49,F,16,top,"(45,12)"
776322,936,115485,45-49,F,16,top,"(38,14)"
776322,936,115485,45-49,F,16,top,"(48,12)"
776322,936,115485,45-49,F,16,top,"(45,10)"
776322,936,115485,45-49,F,16,top,"(43,10)"
776322,936,115485,45-49,F,16,top,"(45,11)"
776322,936,115485,45-49,F,16,top,"(51,12)"
776322,936,115485,45-49,F,16,top,"(37,11)"
776322,936,115485,45-49,F,16,top,"(68,11)"
776322,936,115485,45-49,F,16,top,"(52,11)"
776322,936,115485,45-49,F,16,top,"(44,14)"
776322,936,115485,45-49,F,16,top,"(57,14)"
776322,936,115485,45-49,F,16,top,"(34,12)"
776322,936,115485,45-49,F,16,top,"(64,13)"
776322,936,115485,45-49,F,16,top,"(50,10)"
776322,936,115485,45-49,F,16,top,"(41,11)"
776322,936,115485,45-49,F,16,top,"(50,15)"
776322,936,115485,45-49,F,16,top,"(45,13)"
776322,936,115485,45-49,F,16,top,"(48,11)"
776322,936,115485,45-49,F,16,top,"(43,12)"
776322,936,115485,45-49,F,16,top,"(57,12)"
776322,936,115485,45-49,F,16,top,"(54,11)"
776322,936,115485,45-49,F,16,top,"(31,10)"
776322,936,115485,45-49,F,16,top,"(51,13)"
776322,936,115485,45-49,F,16,top,"(37,9)"
776322,936,115485,45-49,F,16,top,"(26,15)"
776322,936,115485,45-49,F,16,top,"(36,11)"
776322,936,115485,45-49,F,16,top,"(57,13)"
776322,936,115485,45-49,F,16,top,"(45,13)"
776322,936,115485,45-49,F,16,top,"(49,11)"
776323,936,115485,45-49,F,16,top,"(58,14)"
776323,936,115485,45-49,F,16,top,"(39,13)"
776323,936,115485,45-49,F,16,top,"(60,14)"
776323,936,115485,45-49,F,16,top,"(60,12)"
776323,936,115485,45-49,F,16,top,"(43,15)"
776323,936,115485,45-49,F,16,top,"(65,14)"
776323,936,115485,45-49,F,16,top,"(31,13)"
776323,936,115485,45-49,F,16,top,"(42,12)"
776323,936,115485,45-49,F,16,top,"(61,10)"
776323,936,115485,45-49,F,16,top,"(69,13)"
776323,936,115485,45-49,F,16,top,"(52,10)"
776323,936,115485,45-49,F,16,top,"(54,10)"
776323,936,115485,45-49,F,16,top,"(42,15)"
776323,936,115485,45-49,F,16,top,"(37,10)"
776323,936,115485,45-49,F,16,top,"(38,12)"
776323,936,115485,45-49,F,16,top,"(40,10)"
776323,936,115485,45-49,F,16,top,"(44,11)"
776323,936,115485,45-49,F,16,top,"(31,15)"
776323,936,115485,45-49,F,16,top,"(55,10)"
776323,936,115485,45-49,F,16,top,"(56,11)"
776323,936,115485,45-49,F,16,top,"(56,13)"
776323,936,115485,45-49,F,16,top,"(52,13)"
776323,936,115485,45-49,F,16,top,"(39,10)"
776325,936,115485,45-49,F,16,top,"(47,14)"
776325,936,115485,45-49,F,16,top,"(74,12)"
776325,936,115485,45-49,F,16,top,"(39,15)"
776325,936,115485,45-49,F,16,top,"(31,11)"
776325,936,115485,45-49,F,16,top,"(42,12)"
776325,936,115485,45-49,F,16,top,"(40,12)"
776325,936,115485,45-49,F,16,top,"(51,11)"
776325,936,115485,45-49,F,16,top,"(73,12)"
776325,936,115485,45-49,F,16,top,"(51,14)"
776325,936,115485,45-49,F,16,top,"(28,14)"
776325,936,115485,45-49,F,16,top,"(58,11)"
776325,936,115485,45-49,F,16,top,"(41,13)"
776325,936,115485,45-49,F,16,top,"(45,13)"
776325,936,115485,45-49,F,16,top,"(38,10)"
776325,936,115485,45-49,F,16,top,"(69,15)"
776325,936,115485,45-49,F,16,top,"(45,13)"
776325,936,115485,45-49,F,16,top,"(49,11)"
776325,936,115485,45-49,F,16,top,"(43,11)"
776325,936,115485,45-49,F,16,top,"(43,11)"
776325,936,115485,45-49,F,16,top,"(46,12)"
776325,936,115485,45-49,F,16,top,"(32,13)"
776325,936,115485,45-49,F,16,top,"(47,12)"
776325,936,115485,45-49,F,16,top,"(35,14)"
776325,936,115485,45-49,F,16,top,"(46,12)"
776325,936,115485,45-49,F,16,top,"(51,12)"
776325,936,115485,45-49,F,16,top,"(47,12)"
776325,936,115485,45-49,F,16,top,"(51,14)"
776325,936,115485,45-49,F,16,top,"(50,12)"
776325,936,115485,45-49,F,16,top,"(49,12)"
776325,936,115485,45-49,F,16,top,"(47,11)"
776325,936,115485,45-49,F,16,top,"(55,11)"
776325,936,115485,45-49,F,16,top,"(22,14)"
776325,936,115485,45-49,F,16,top,"(51,11)"
776325,936,115485,45-49,F,16,top,"(54,11)"
776325,936,115485,45-49,F,16,top,"(42,14)"
776325,936,115485,45-49,F,16,top,"(39,12)"
776325,936,115485,45-49,F,16,top,"(35,12)"
776325,936,115485,45-49,F,16,top,"(59,11)"
776325,936,115485,45-49,F,16,top,"(38,11)"
776325,936,115485,45-49,F,16,top,"(52,12)"
776325,936,115485,45-49,F,16,top,"(41,9)"
776325,936,115485,45-49,F,16,top,"(45,14)"
776325,936,115485,45-49,F,16,top,"(50,16)"
776325,936,115485,45-49,F,16,top,"(44,11)"
776325,936,115485,45-49,F,16,top,"(44,10)"
776325,936,115485,45-49,F,16,top,"(42,13)"
776325,936,115485,45-49,F,16,top,"(37,10)"
776325,936,115485,45-49,F,16,top,"(37,10)"
776325,936,115485,45-49,F,16,top,"(60,11)"
776325,936,115485,45-49,F,16,top,"(38,9)"
776325,936,115485,45-49,F,16,top,"(54,11)"
776325,936,115485,45-49,F,16,top,"(50,12)"
776325,936,115485,45-49,F,16,top,"(46,14)"
776325,936,115485,45-49,F,16,top,"(48,13)"
776325,936,115485,45-49,F,16,top,"(49,14)"
776325,936,115485,45-49,F,16,top,"(43,12)"
776325,936,115485,45-49,F,16,top,"(28,11)"
776325,936,115485,45-49,F,16,top,"(43,10)"
776325,936,115485,45-49,F,16,top,"(35,14)"
776325,936,115485,45-49,F,16,top,"(47,11)"
776325,936,115485,45-49,F,16,top,"(38,10)"
776325,936,115485,45-49,F,16,top,"(78,10)"
776325,936,115485,45-49,F,16,top,"(58,14)"
776325,936,115485,45-49,F,16,top,"(52,14)"
776325,936,115485,45-49,F,16,top,"(58,13)"
776325,936,115485,45-49,F,16,top,"(37,10)"
776325,936,115485,45-49,F,16,top,"(40,9)"
776325,936,115485,45-49,F,16,top,"(56,15)"
776325,936,115485,45-49,F,16,top,"(42,13)"
776325,936,115485,45-49,F,16,top,"(55,10)"
776325,936,115485,45-49,F,16,top,"(45,10)"
776325,936,115485,45-49,F,16,top,"(41,10)"
776325,936,115485,45-49,F,16,top,"(55,15)"
776325,936,115485,45-49,F,16,top,"(40,15)"
776325,936,115485,45-49,F,16,top,"(45,13)"
776325,936,115485,45-49,F,16,top,"(46,8)"
776325,936,115485,45-49,F,16,top,"(67,12)"
776325,936,115485,45-49,F,16,top,"(57,10)"
776325,936,115485,45-49,F,16,top,"(47,10)"
776325,936,115485,45-49,F,16,top,"(59,13)"
776325,936,115485,45-49,F,16,top,"(50,7)"
776325,936,115485,45-49,F,16,top,"(44,13)"
776325,936,115485,45-49,F,16,top,"(42,11)"
776325,936,115485,45-49,F,16,top,"(43,10)"
776325,936,115485,45-49,F,16,top,"(39,10)"
776325,936,115485,45-49,F,16,top,"(41,10)"
776325,936,115485,45-49,F,16,top,"(47,13)"
776325,936,115485,45-49,F,16,top,"(55,15)"
776325,936,115485,45-49,F,16,top,"(61,11)"
776325,936,115485,45-49,F,16,top,"(29,13)"
776325,936,115485,45-49,F,16,top,"(62,13)"
776325,936,115485,45-49,F,16,top,"(63,14)"
776325,936,115485,45-49,F,16,top,"(52,13)"
776325,936,115485,45-49,F,16,top,"(36,12)"
776325,936,115485,45-49,F,16,top,"(48,9)"
776325,936,115485,45-49,F,16,top,"(38,10)"
776325,936,115485,45-49,F,16,top,"(55,12)"
776325,936,115485,45-49,F,16,top,"(34,15)"
776325,936,115485,45-49,F,16,top,"(39,14)"
776325,936,115485,45-49,F,16,top,"(48,11)"
776325,936,115485,45-49,F,16,top,"(45,11)"
776325,936,115485,45-49,F,16,top,"(38,10)"
776325,936,115485,45-49,F,16,top,"(35,9)"
776325,936,115485,45-49,F,16,top,"(34,11)"
776325,936,115485,45-49,F,16,top,"(61,10)"
776325,936,115485,45-49,F,16,top,"(66,10)"
776325,936,115485,45-49,F,16,top,"(60,15)"
776325,936,115485,45-49,F,16,top,"(48,12)"
776325,936,115485,45-49,F,16,top,"(47,13)"
776325,936,115485,45-49,F,16,top,"(58,12)"
776325,936,115485,45-49,F,16,top,"(57,12)"
776325,936,115485,45-49,F,16,top,"(41,10)"
776325,936,115485,45-49,F,16,top,"(47,13)"
776325,936,115485,45-49,F,16,top,"(47,10)"
776334,936,115487,45-49,F,10,top,"(46,10)"
776334,936,115487,45-49,F,10,top,"(58,10)"
776334,936,115487,45-49,F,10,top,"(49,11)"
776334,936,115487,45-49,F,10,top,"(63,10)"
776334,936,115487,45-49,F,10,top,"(49,11)"
776334,936,115487,45-49,F,10,top,"(53,10)"
776334,936,115487,45-49,F,10,top,"(42,15)"
776334,936,115487,45-49,F,10,top,"(42,11)"
776334,936,115487,45-49,F,10,top,"(46,15)"
776334,936,115487,45-49,F,10,top,"(49,12)"
776334,936,115487,45-49,F,10,top,"(37,14)"
776334,936,115487,45-49,F,10,top,"(47,12)"
776334,936,115487,45-49,F,10,top,"(49,7)"
776334,936,115487,45-49,F,10,top,"(62,13)"
776334,936,115487,45-49,F,10,top,"(46,12)"
776334,936,115487,45-49,F,10,top,"(58,11)"
776334,936,115487,45-49,F,10,top,"(56,13)"
776334,936,115487,45-49,F,10,top,"(49,13)"
776334,936,115487,45-49,F,10,top,"(39,12)"
776334,936,115487,45-49,F,10,top,"(57,10)"
776334,936,115487,45-49,F,10,top,"(21,10)"
776334,936,115487,45-49,F,10,top,"(50,15)"
776334,936,115487,45-49,F,10,top,"(40,13)"
776334,936,115487,45-49,F,10,top,"(58,15)"
776334,936,115487,45-49,F,10,top,"(40,10)"
776334,936,115487,45-49,F,10,top,"(55,10)"
776334,936,115487,45-49,F,10,top,"(67,11)"
776334,936,115487,45-49,F,10,top,"(37,14)"
776334,936,115487,45-49,F,10,top,"(61,10)"
776334,936,115487,45-49,F,10,top,"(58,10)"
776334,936,115487,45-49,F,10,top,"(59,15)"
776334,936,115487,45-49,F,10,top,"(41,13)"
776334,936,115487,45-49,F,10,top,"(72,13)"
776334,936,115487,45-49,F,10,top,"(55,13)"
776334,936,115487,45-49,F,10,top,"(53,11)"
776334,936,115487,45-49,F,10,top,"(45,12)"
776334,936,115487,45-49,F,10,top,"(51,14)"
776334,936,115487,45-49,F,10,top,"(39,12)"
776334,936,115487,45-49,F,10,top,"(38,10)"
776334,936,115487,45-49,F,10,top,"(49,9)"
